recco,hno_fr,refer1,ha22_g,power,poor_local,hr_del,x_hr,z_mad,p80,gate_reaso,n_g_in_rou,n_round
"1596","6",11.00000000000000,"4",12.00000000000000,1.000000000000000,1.000000000000000,12.30000000000000,1.477455949329685,11.30000000000000,"P80",5.000000000000000,29.00000000000000
"4251","6",11.00000000000000,"4",10.30000000000000,1.000000000000000,1.000000000000000,12.30000000000000,1.477455949329685,11.30000000000000,"P80",5.000000000000000,29.00000000000000
"1566","7",17.00000000000000,"4",7.70000000000000,0.000000000000000,0.000000000000000,1.65000000000000,-1.361952495096971,10.55000000000000,"",5.000000000000000,29.00000000000000
"3320","7",7.00000000000000,"4",16.00000000000000,0.000000000000000,0.000000000000000,8.95000000000000,0.531810021895008,10.55000000000000,"",5.000000000000000,29.00000000000000
"3472","7",7.00000000000000,"4",12.40000000000000,0.000000000000000,0.000000000000000,8.95000000000000,0.531810021895008,10.55000000000000,"",5.000000000000000,29.00000000000000
"1038","1",14.00000000000000,"4",15.70000000000000,0.000000000000000,0.000000000000000,6.50000000000000,0.039100913592846,9.75000000000000,"",5.000000000000000,29.00000000000000
"4590","6",2.00000000000000,"4",16.70000000000000,0.000000000000000,0.000000000000000,4.60000000000000,-0.501050278468328,11.30000000000000,"",5.000000000000000,29.00000000000000
"4838","8",9.00000000000000,"4",16.80000000000000,0.000000000000000,0.000000000000000,4.10000000000000,0.134898151895319,4.94000000000000,"",5.000000000000000,29.00000000000000
"644","5",25.00000000000000,"4",8.60000000000000,1.000000000000000,1.000000000000000,8.30000000000000,0.731894228368221,8.18000000000000,"P80",5.000000000000000,29.00000000000000
"1543","7",20.00000000000000,"4",12.30000000000000,0.000000000000000,0.000000000000000,6.55000000000000,-0.090796833006465,10.55000000000000,"",5.000000000000000,29.00000000000000
"2639","1",18.00000000000000,"4",22.00000000000000,1.000000000000000,1.000000000000000,21.60000000000000,2.991219889852727,9.75000000000000,"Z|P80",5.000000000000000,29.00000000000000
"5108","7",5.00000000000000,"4",3.70000000000000,0.000000000000000,0.000000000000000,4.60000000000000,-0.596664902613911,10.55000000000000,"",5.000000000000000,29.00000000000000
"4492","8",5.00000000000000,"4",11.50000000000000,0.000000000000000,0.000000000000000,0.80000000000000,-0.674490759476595,4.94000000000000,"",5.000000000000000,29.00000000000000
"2445","2",6.00000000000000,"4",-2.60000000000000,0.000000000000000,0.000000000000000,-0.30000000000000,-1.080914678648390,3.88000000000000,"",5.000000000000000,29.00000000000000
"1770","1",12.00000000000000,"4",0.40000000000000,0.000000000000000,0.000000000000000,1.55000000000000,-0.928646697830095,9.75000000000000,"",5.000000000000000,29.00000000000000
"3805","6",7.00000000000000,"4",8.30000000000000,0.000000000000000,0.000000000000000,6.60000000000000,0.012847443037649,11.30000000000000,"",5.000000000000000,29.00000000000000
"5825","8",1.00000000000000,"4",-10.10000000000000,0.000000000000000,0.000000000000000,-6.50000000000000,-2.464957139178103,4.94000000000000,"",5.000000000000000,29.00000000000000
"1575","5",15.00000000000000,"4",8.70000000000000,0.000000000000000,0.000000000000000,2.40000000000000,-0.961508103934721,8.18000000000000,"",5.000000000000000,29.00000000000000
"2982","3",12.00000000000000,"4",6.70000000000000,0.000000000000000,0.000000000000000,-3.80000000000000,-1.980156358096426,11.00000000000000,"",5.000000000000000,29.00000000000000
"3131","3",16.00000000000000,"4",8.20000000000000,0.000000000000000,0.000000000000000,4.95000000000000,0.185639658571540,11.00000000000000,"",5.000000000000000,29.00000000000000
"2583","7",8.00000000000000,"4",2.60000000000000,0.000000000000000,0.000000000000000,7.55000000000000,0.168622689869149,10.55000000000000,"",5.000000000000000,29.00000000000000
"6386","8",6.00000000000000,"4",14.00000000000000,1.000000000000000,1.000000000000000,5.00000000000000,0.355640582269478,4.94000000000000,"P80",5.000000000000000,29.00000000000000
"3306","7",7.00000000000000,"4",9.50000000000000,0.000000000000000,0.000000000000000,8.95000000000000,0.531810021895008,10.55000000000000,"",5.000000000000000,29.00000000000000
"6020","3",2.00000000000000,"4",9.80000000000000,0.000000000000000,0.000000000000000,9.95000000000000,1.423237382381807,11.00000000000000,"",5.000000000000000,29.00000000000000
"112","5",26.00000000000000,"4",8.00000000000000,0.000000000000000,0.000000000000000,2.55000000000000,-0.918455502266002,8.18000000000000,"",5.000000000000000,29.00000000000000
"844","7",15.00000000000000,"4",15.60000000000000,1.000000000000000,1.000000000000000,14.30000000000000,1.919704469279541,10.55000000000000,"P80",5.000000000000000,29.00000000000000
"2920","7",5.00000000000000,"4",12.00000000000000,0.000000000000000,0.000000000000000,4.60000000000000,-0.596664902613911,10.55000000000000,"",5.000000000000000,29.00000000000000
"2691","3",3.00000000000000,"4",8.40000000000000,1.000000000000000,1.000000000000000,12.80000000000000,2.128668084953659,11.00000000000000,"P80",5.000000000000000,29.00000000000000
"250","7",23.00000000000000,"4",6.80000000000000,0.000000000000000,0.000000000000000,6.90000000000000,0.000000000000000,10.55000000000000,"",5.000000000000000,29.00000000000000
"3127","5",20.00000000000000,"4",-0.20000000000000,0.000000000000000,0.000000000000000,3.45000000000000,-0.660139892253689,8.18000000000000,"",5.000000000000000,29.00000000000000
"50","7",22.00000000000000,"4",10.20000000000000,0.000000000000000,0.000000000000000,3.50000000000000,-0.882026377777086,10.55000000000000,"",5.000000000000000,29.00000000000000
"812","7",13.00000000000000,"4",1.80000000000000,0.000000000000000,0.000000000000000,4.75000000000000,-0.557751974182569,10.55000000000000,"",5.000000000000000,29.00000000000000
"3545","3",13.00000000000000,"4",-6.50000000000000,0.000000000000000,0.000000000000000,-0.80000000000000,-1.237597723810266,11.00000000000000,"",5.000000000000000,29.00000000000000
"4587","5",4.00000000000000,"4",8.30000000000000,0.000000000000000,0.000000000000000,7.10000000000000,0.387473415018470,8.18000000000000,"",5.000000000000000,29.00000000000000
"5975","5",9.00000000000000,"4",8.10000000000000,0.000000000000000,0.000000000000000,8.10000000000000,0.674490759476595,8.18000000000000,"",5.000000000000000,29.00000000000000
"5297","6",1.00000000000000,"4",6.30000000000000,0.000000000000000,0.000000000000000,2.50000000000000,-1.040642886049604,11.30000000000000,"",5.000000000000000,29.00000000000000
"3786","5",10.00000000000000,"4",4.00000000000000,0.000000000000000,0.000000000000000,3.30000000000000,-0.703192493922408,8.18000000000000,"",5.000000000000000,29.00000000000000
"2878","6",1.00000000000000,"4",-1.00000000000000,0.000000000000000,0.000000000000000,2.50000000000000,-1.040642886049604,11.30000000000000,"",5.000000000000000,29.00000000000000
"852","5",18.00000000000000,"4",11.00000000000000,0.000000000000000,0.000000000000000,3.05000000000000,-0.774946830036939,8.18000000000000,"",5.000000000000000,29.00000000000000
"3925","5",10.00000000000000,"4",-1.40000000000000,0.000000000000000,0.000000000000000,3.30000000000000,-0.703192493922408,8.18000000000000,"",5.000000000000000,29.00000000000000
"5522","6",7.00000000000000,"4",10.80000000000000,0.000000000000000,0.000000000000000,6.60000000000000,0.012847443037649,11.30000000000000,"",5.000000000000000,29.00000000000000
"1670","3",24.00000000000000,"4",13.70000000000000,1.000000000000000,1.000000000000000,13.55000000000000,2.314307743525199,11.00000000000000,"P80",5.000000000000000,29.00000000000000
"3411","6",17.00000000000000,"4",7.80000000000000,0.000000000000000,0.000000000000000,7.80000000000000,0.321186075941236,11.30000000000000,"",5.000000000000000,29.00000000000000
"3501","6",1.00000000000000,"4",12.50000000000000,0.000000000000000,0.000000000000000,2.50000000000000,-1.040642886049604,11.30000000000000,"",5.000000000000000,29.00000000000000
"2053","5",21.00000000000000,"4",16.10000000000000,0.000000000000000,0.000000000000000,7.20000000000000,0.416175149464282,8.18000000000000,"",5.000000000000000,29.00000000000000
"880","7",24.00000000000000,"4",12.80000000000000,0.000000000000000,0.000000000000000,4.00000000000000,-0.752316616339279,10.55000000000000,"",5.000000000000000,29.00000000000000
"492","7",22.00000000000000,"4",7.00000000000000,0.000000000000000,0.000000000000000,3.50000000000000,-0.882026377777086,10.55000000000000,"",5.000000000000000,29.00000000000000
"3468","5",15.00000000000000,"4",-3.60000000000000,0.000000000000000,0.000000000000000,2.40000000000000,-0.961508103934721,8.18000000000000,"",5.000000000000000,29.00000000000000
"1313","3",15.00000000000000,"4",19.00000000000000,1.000000000000000,1.000000000000000,11.75000000000000,1.868772562953503,11.00000000000000,"P80",5.000000000000000,29.00000000000000
"707","7",13.00000000000000,"4",11.10000000000000,0.000000000000000,0.000000000000000,4.75000000000000,-0.557751974182569,10.55000000000000,"",5.000000000000000,29.00000000000000
"643","5",26.00000000000000,"4",10.30000000000000,0.000000000000000,0.000000000000000,2.55000000000000,-0.918455502266002,8.18000000000000,"",5.000000000000000,29.00000000000000
"1296","7",22.00000000000000,"4",5.40000000000000,0.000000000000000,0.000000000000000,3.50000000000000,-0.882026377777086,10.55000000000000,"",5.000000000000000,29.00000000000000
"605","3",23.00000000000000,"4",3.10000000000000,0.000000000000000,0.000000000000000,1.50000000000000,-0.668302770857544,11.00000000000000,"",5.000000000000000,29.00000000000000
"334","5",25.00000000000000,"4",-1.60000000000000,1.000000000000000,1.000000000000000,8.30000000000000,0.731894228368221,8.18000000000000,"P80",5.000000000000000,29.00000000000000
"1672","3",23.00000000000000,"4",8.20000000000000,0.000000000000000,0.000000000000000,1.50000000000000,-0.668302770857544,11.00000000000000,"",5.000000000000000,29.00000000000000
"3709","7",5.00000000000000,"4",7.80000000000000,0.000000000000000,0.000000000000000,4.60000000000000,-0.596664902613911,10.55000000000000,"",5.000000000000000,29.00000000000000
"3166","5",16.00000000000000,"4",2.70000000000000,0.000000000000000,0.000000000000000,-3.00000000000000,-2.511401764008599,8.18000000000000,"",5.000000000000000,29.00000000000000
"3792","6",9.00000000000000,"4",2.40000000000000,0.000000000000000,0.000000000000000,4.90000000000000,-0.423965620242431,11.30000000000000,"",5.000000000000000,29.00000000000000
"562","5",20.00000000000000,"4",-0.80000000000000,0.000000000000000,0.000000000000000,3.45000000000000,-0.660139892253689,8.18000000000000,"",5.000000000000000,29.00000000000000
"3962","1",16.00000000000000,"4",4.00000000000000,0.000000000000000,0.000000000000000,1.40000000000000,-0.957972383024730,9.75000000000000,"",5.000000000000000,29.00000000000000
"6016","8",1.00000000000000,"4",-5.40000000000000,0.000000000000000,0.000000000000000,-6.50000000000000,-2.464957139178103,4.94000000000000,"",5.000000000000000,29.00000000000000
"43","5",28.00000000000000,"4",7.80000000000000,0.000000000000000,0.000000000000000,1.40000000000000,-1.248525448392847,8.18000000000000,"",5.000000000000000,29.00000000000000
"248","3",27.00000000000000,"4",11.20000000000000,1.000000000000000,1.000000000000000,14.80000000000000,2.623707174477766,11.00000000000000,"Z|P80",4.000000000000000,29.00000000000000
"2249","3",22.00000000000000,"4",3.30000000000000,0.000000000000000,0.000000000000000,2.75000000000000,-0.358903339904977,11.00000000000000,"",5.000000000000000,29.00000000000000
"1449","7",13.00000000000000,"4",9.20000000000000,0.000000000000000,0.000000000000000,4.75000000000000,-0.557751974182569,10.55000000000000,"",5.000000000000000,29.00000000000000
"2247","5",19.00000000000000,"4",10.10000000000000,0.000000000000000,0.000000000000000,5.75000000000000,0.000000000000000,8.18000000000000,"",5.000000000000000,29.00000000000000
"2480","8",6.00000000000000,"4",8.30000000000000,1.000000000000000,1.000000000000000,5.00000000000000,0.355640582269478,4.94000000000000,"P80",5.000000000000000,29.00000000000000
"3319","4",1.00000000000000,"4",0.40000000000000,0.000000000000000,0.000000000000000,-6.10000000000000,-1.314472689398574,11.35000000000000,"",5.000000000000000,29.00000000000000
"1840","5",24.00000000000000,"4",3.20000000000000,0.000000000000000,0.000000000000000,5.50000000000000,-0.071754336114531,8.18000000000000,"",5.000000000000000,29.00000000000000
