refer1,rano_fr,racemm_a,ra_fr,uppro_fr,hno_fr,hname_fr,refer_fr,rano_1st,rano1,ra_1st,uppro_1st,hname_1st,refer_1st,recno_1st,recno_2nd,rano2,racemm_b,ra,hno,hname,jockey,mi,sec,masin,refer,uppro,clas_1st,class,refer_gap,nent,ref,rano_2nd,ha_2nd,refer_2nd,power,ha_22nd,rp,rpp,rp1,ck,rec_gap,recco,ho_befo_hi,horank_hi,ho_due_hi,ma_due_hi,jo_due_hi,enho_hi,jo_befo_hi,jorank_hi,jo_tren_hi,manager_hi,ma_befo_hi,marank_hi,owner_hi,ow_befo_hi,owrank_hi,fanpro_hi,jockey_hi,ho_befo_fr,horank_fr,ho_due_fr,ma_due_fr,jo_due_fr,enho_fr,jockey_fr,jo_befo_fr,jorank_fr,jo_tren_fr,manager_fr,ma_befo_fr,marank_fr,owner_fr,ow_befo_fr,owrank_fr,fanpro_fr,jo_gap_rk,ma_gap_rk,ow_gap_rk,jo_gap_rt,ma_gap_rt,ow_gap_rt,ho_gap_rk,ho_gap_rt,ho_gap_du,jo_gap_du,ma_gap_du
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,7,45.45,후다닥,10.5,29407,27652,25 07 06  01,1200,8,10,후다닥,오수철,1,19,0.5,23,36.36,6,6,12.5,2,0,25070601,스마트밍크,23,12.5,남촌타운,1,0,0,0,1755,3185,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,6,54.55,몬탁선샤인,10.5,29407,25367,25 04 20  01,1200,7,3,몬탁선샤인,김옥성,1,18.8,1,11,33.33,6,6,0.5,8,0,25042001,대원용마,11,0.5,플라잉콩코드,1,0,0,0,4040,2571,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,5,63.64,진주의심장,6,29407,28165,25 07 26  01,1300,10,7,진주의심장,조상범,1,26.4,8.5,21,18.18,6,6,15,5,0,25072601,타이거케이,21,15,퍼펙트다나은,1,0,0,0,1242,3306,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,3,81.82,무적함대,2,29407,27565,25 07 05  01,1000,8,9,무적함대,조상범,1,4.4,1,15.5,30,6,6,13.5,1,0,25070501,무적함대,15.5,13.5,원평스킷,1,0,0,0,1842,3162,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,6,54.55,몬탁선샤인,10.5,29407,29976,25 09 27  04,1700,11,6,몬탁선샤인,김성현,1,57.2,6,18,9.09,6,6,7.5,12,0,25092704,강철파워,18,7.5,남산미녀,1,0,0,0,-569,3656,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,3,81.82,무적함대,2,29407,28485,25 08 03  01,1200,5,5,무적함대,김용근,1,16.7,0.5,5,66.67,6,6,3,3,0,25080301,영파이터,5,3,영파이터,1,0,0,0,922,3369,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,6,54.55,몬탁선샤인,10.5,29407,27869,25 07 13  03,1300,7,6,몬탁선샤인,오수철,1,24.8,2,14,45.45,6,6,3.5,4,0,25071303,명파워,14,3.5,명파워,1,0,0,0,1538,3234,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,2,90.91,라온스나이퍼,1.5,29407,28498,25 08 03  02,1200,6,7,라온스나이퍼,송재철,1,18,1,10.5,54.55,6,6,9,3,0,25080302,혜원용마,10.5,9,기대하라,1,0,0,0,909,3373,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,6,54.55,몬탁선샤인,10.5,29407,28973,25 08 24  03,1400,10,10,몬탁선샤인,김정준,1,31.8,4.5,17.5,18.18,6,6,7,3,0,25082403,강철파워,17.5,7,엑스팩터,1,0,0,0,434,3456,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,6,54.55,몬탁선샤인,10.5,29407,18497,24 09 08  01,1000,9,5,몬탁선샤인,김철호,1,6.3,2,16.5,11.11,6,5,6,6,0,24090801,거센폭주,16.5,6,거센폭주,1,0,0,0,10910,918,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,5,63.64,진주의심장,6,29407,27161,25 06 21  02,1200,4,11,진주의심장,조상범,1,16.5,3,8,66.67,6,6,2,11,0,25062102,실크스펙터,8,2,실크스펙터,1,0,0,0,2246,3036,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,5,63.64,진주의심장,6,29407,26036,25 05 11  01,1200,5,8,진주의심장,조상범,1,18.5,2.5,12,42.86,6,6,6,7,0,25051101,두손으뜸,12,6,두손으뜸,1,0,0,0,3371,2736,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,6,54.55,몬탁선샤인,10.5,29407,26391,25 05 24  03,1300,8,10,몬탁선샤인,오수철,1,25.9,1.5,16,30,6,6,5.5,5,0,25052403,레이저런,16,5.5,레이저런,1,0,0,0,3016,2836,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,4,72.73,로드투스타,5.5,29407,28488,25 08 03  01,1200,8,7,로드투스타,임다빈,1,17.7,1.5,10,41.67,6,6,4.5,4,0,25080301,영파이터,10,4.5,영파이터,1,0,0,0,919,3370,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,5,63.64,진주의심장,6,29407,22833,25 01 26  01,1200,9,4,진주의심장,조상범,1,19.1,3,20.5,20,6,4,14.5,9,0,25012601,서부스카이,20.5,14.5,긴샤리보이,1,0,0,0,6574,1922,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,6,54.55,몬탁선샤인,10.5,29407,26944,25 06 14  01,1300,8,3,몬탁선샤인,오수철,1,24.7,2,14,30,6,6,3.5,5,0,25061401,러브스칼렛,14,3.5,클레어빅뱅,1,0,0,0,2463,2979,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,6,54.55,몬탁선샤인,10.5,29407,25831,25 05 04  01,1300,11,2,몬탁선샤인,김옥성,1,25.6,1,18.5,9.09,6,6,8,8,0,25050401,하이크라운,18.5,8,하이크라운,1,0,0,0,3576,2689,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,6,54.55,몬탁선샤인,10.5,29407,24461,25 03 23  01,1200,7,1,몬탁선샤인,김옥성,1,18.4,0.5,10,40,6,5,-0.5,4,0,25032301,하늘감동,10,-0.5,하늘감동,1,0,0,0,4946,2343,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,7,45.45,후다닥,10.5,29407,28853,25 08 23  02,1200,10,3,후다닥,해리카심,1,18.7,5,21,18.18,6,6,10.5,3,0,25082302,베스트드림,21,10.5,신라의파이터,1,0,0,0,554,3447,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,5,63.64,진주의심장,6,29407,25037,25 04 12  01,1200,9,11,진주의심장,조상범,1,19.8,0.5,8,27.27,6,5,2,10,0,25041201,럭키데이,8,2,럭키데이,1,0,0,0,4370,2506,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,5,63.64,진주의심장,6,29407,24012,25 03 09  01,1200,8,5,진주의심장,조상범,1,17.5,0.5,19.5,36.36,6,4,13.5,6,99,25030901,라이언하트,19.5,13.5,라이언하트,1,0,0,0,5395,2219,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,2,90.91,라온스나이퍼,1.5,29407,29407,25 09 07  02,1200,1,10,베스트라지,김정준,1,14.3,0,0,100,6,6,0,2,99,25090702,베스트라지,0,0,베스트라지,1,0,0,0,0,3768,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,1,100,1,베스트라지,0,25090702,25   09   07   02,6,54.55,몬탁선샤인,10.5,29407,28164,25 07 26  01,1300,9,10,몬탁선샤인,오수철,1,24.7,1,12.5,27.27,6,6,2,3,0,25072601,타이거케이,12.5,2,퍼펙트다나은,1,0,0,0,1243,3304,33.33,1,1,2,2,4,36.36,2,10.3,송문길,25.02,4,박정재,10.8,5,100,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
2,25100306,,3,81.82,1,베스트라지,8,25030901,25   03   09   01,5,63.64,시크릿울프,13.5,24007,26043,25 05 11  02,1400,4,4,시크릿울프,김태희,1,30.3,1,4,62.5,4,6,-1.5,2,0,25051102,승리바로우즈,4,-1.5,스위트송,1,0,0,0,-2036,2738,0,4,3,2,10,3,28.41,4,2.7,송문길,24.82,3,박정재,27,5,72.73,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
2,25100306,,3,81.82,1,베스트라지,8,25030901,25   03   09   01,8,36.36,진주의심장,19.5,24007,25037,25 04 12  01,1200,9,11,진주의심장,조상범,1,19.8,0.5,8,27.27,4,5,-3.5,9,0,25041201,럭키데이,8,-3.5,럭키데이,1,0,0,0,-1030,2505,0,4,3,2,10,3,28.41,4,2.7,송문길,24.82,3,박정재,27,5,72.73,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
2,25100306,,3,81.82,1,베스트라지,8,25030901,25   03   09   01,8,36.36,진주의심장,19.5,24007,26036,25 05 11  01,1200,5,8,진주의심장,조상범,1,18.5,2.5,12,42.86,4,6,0.5,6,0,25051101,두손으뜸,12,0.5,두손으뜸,1,0,0,0,-2029,2735,0,4,3,2,10,3,28.41,4,2.7,송문길,24.82,3,박정재,27,5,72.73,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
2,25100306,,3,81.82,1,베스트라지,8,25030901,25   03   09   01,4,72.73,컴플리트터치,8.5,24007,23065,25 02 09  01,1200,3,11,컴플리트터치,조한별,1,17.5,3,3,81.82,4,3,2.5,2,0,25020901,스터닝스텝,3,2.5,이클립스럭키,1,0,0,0,942,1968,0,4,3,2,10,3,28.41,4,2.7,송문길,24.82,3,박정재,27,5,72.73,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
2,25100306,,3,81.82,1,베스트라지,8,25030901,25   03   09   01,7,45.45,금계포란,19,24007,26412,25 05 24  05,1200,9,9,금계포란,박태종,1,18.3,8,20.5,11.11,4,5,9.5,10,99,25052405,노프라블럼,20.5,9.5,노프라블럼,1,0,0,0,-2405,2845,0,4,3,2,10,3,28.41,4,2.7,송문길,24.82,3,박정재,27,5,72.73,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
2,25100306,,3,81.82,1,베스트라지,8,25030901,25   03   09   01,6,54.55,케이사이먼,16,24007,28860,25 08 23  03,1300,6,9,케이사이먼,김성현,1,22.8,0.5,8,54.55,4,6,0,2,0,25082303,케이사이먼,8,0,더엑설런트,1,0,0,0,-4853,3449,0,4,3,2,10,3,28.41,4,2.7,송문길,24.82,3,박정재,27,5,72.73,김정준,50,2,1,2,3,5,김효정,23.86,9,-1.2,송문길,25.29,2,박정재,13.5,9,100,-4.82,0.62,-4.73,-6.99,0.44,-7.05,1.31,43.22,-0.79,-1.57,0.58
1,25100306,,3,81.82,2,벽송,5.5,25090706,25   09   07   06,9,27.27,마이티러브,8.5,29451,23108,25 02 09  05,1200,2,5,마이티러브,김태희,1,16.6,2,2,90.91,5,5,-1,3,99,25020905,비상데이,2,-1,비상데이,1,0,0,0,6343,1984,50,1,3,3,1,9,21.59,9,-0.1,박천서,16.48,8,함평제일,21.6,1,36.36,김성현,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
1,25100306,,3,81.82,2,벽송,5.5,25090706,25   09   07   06,5,63.64,세명스트롱,6,29451,26066,25 05 11  04,1300,8,10,세명스트롱,김태희,1,23.6,3.5,9.5,36.36,5,5,9,6,0,25051104,골드퀸즈,9.5,9,아카펠,1,0,0,0,3385,2762,50,1,3,3,1,9,21.59,9,-0.1,박천서,16.48,8,함평제일,21.6,1,36.36,김성현,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
1,25100306,,3,81.82,2,벽송,5.5,25090706,25   09   07   06,6,54.55,이슬처럼,6.5,29451,22750,25 01 25  05,1300,3,3,이슬처럼,정정희,1,23.6,1,2,81.82,5,3,1,5,99,25012505,퍼지스텝,2,1,퍼지스텝,1,0,0,0,6701,1890,50,1,3,3,1,9,21.59,9,-0.1,박천서,16.48,8,함평제일,21.6,1,36.36,김성현,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
1,25100306,,3,81.82,2,벽송,5.5,25090706,25   09   07   06,6,54.55,이슬처럼,6.5,29451,26148,25 05 17  01,1200,2,9,이슬처럼,정정희,1,16,0.5,0.5,90.91,5,6,-0.5,6,99,25051701,럭키에이원,0.5,-0.5,럭키에이원,1,0,0,0,3303,2773,50,1,3,3,1,9,21.59,9,-0.1,박천서,16.48,8,함평제일,21.6,1,36.36,김성현,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
1,25100306,,3,81.82,2,벽송,5.5,25090706,25   09   07   06,4,72.73,성실대로,5.5,29451,21582,24 12 21  07,1200,5,1,성실대로,이상규,1,16.7,0,3.5,63.64,5,2,3.5,1,0,24122107,성실대로,3.5,3.5,관악산레오,1,0,0,0,7869,1625,50,1,3,3,1,9,21.59,9,-0.1,박천서,16.48,8,함평제일,21.6,1,36.36,김성현,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
1,25100306,,3,81.82,2,벽송,5.5,25090706,25   09   07   06,8,36.36,터보차지,8.5,29451,25613,25 04 27  02,1400,11,7,터보차지,이동하,1,31.2,0,13,9.09,5,5,10,12,0,25042702,원더풀웰스,13,10,자이언트보스,1,0,0,0,3838,2638,50,1,3,3,1,9,21.59,9,-0.1,박천서,16.48,8,함평제일,21.6,1,36.36,김성현,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
2,25100306,,8,30,2,벽송,17.5,25072603,25   07   26   03,5,60,굿프렌드,9,28183,25496,25 04 26  02,1300,2,3,굿프렌드,코지,1,23.8,0.5,0.5,90.91,5,6,9,4,0,25042602,스터닝스텝,0.5,9,스터닝스텝,1,0,0,0,2687,2605,57.14,2,2,6,4,8,20.45,9,-1.2,박천서,16.48,9,함평제일,18.9,3,70,김성현,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
2,25100306,,8,30,2,벽송,17.5,25072603,25   07   26   03,10,10,영원포텐,24.5,28183,29205,25 08 31  04,1300,11,11,영원포텐,송재철,1,23.9,7.5,24.5,9.09,5,5,17.5,9,99,25083104,라온더어펌드,24.5,17.5,라온더어펌드,1,0,0,0,-1022,3514,57.14,2,2,6,4,8,20.45,9,-1.2,박천서,16.48,9,함평제일,18.9,3,70,김성현,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
2,25100306,,8,30,2,벽송,17.5,25072603,25   07   26   03,5,60,굿프렌드,9,28183,29367,25 09 06  09,1400,5,4,굿프렌드,씨씨웡,1,27.9,4.5,9,60,5,5,17.5,5,0,25090609,파인핑크,9,17.5,파인핑크,1,0,0,0,-1184,3541,57.14,2,2,6,4,8,20.45,9,-1.2,박천서,16.48,9,함평제일,18.9,3,70,김성현,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
2,25100306,,8,30,2,벽송,17.5,25072603,25   07   26   03,5,60,굿프렌드,9,28183,26766,25 06 07  01,1200,2,7,굿프렌드,마이아,1,16.4,6,6,87.5,5,6,14.5,2,0,25060701,불의세계,6,14.5,불의세계,1,0,0,0,1417,2921,57.14,2,2,6,4,8,20.45,9,-1.2,박천서,16.48,9,함평제일,18.9,3,70,김성현,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
2,25100306,,8,30,2,벽송,17.5,25072603,25   07   26   03,10,10,영원포텐,24.5,28183,22973,25 02 08  03,1700,8,1,영원포텐,김태희,1,56.2,0.5,19.5,36.36,5,1,12.5,5,0,25020803,마루별,19.5,12.5,히퍼드롬,1,0,0,0,5210,1960,57.14,2,2,6,4,8,20.45,9,-1.2,박천서,16.48,9,함평제일,18.9,3,70,김성현,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
2,25100306,,8,30,2,벽송,17.5,25072603,25   07   26   03,9,20,비트도깨비,18,28183,19988,24 11 02  02,1200,5,3,비트도깨비,장추열,1,17.1,0,7.5,60,5,4,7,4,0,24110202,가문파티,7.5,7,라온더케이샤,1,0,0,0,8195,1233,57.14,2,2,6,4,8,20.45,9,-1.2,박천서,16.48,9,함평제일,18.9,3,70,김성현,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
2,25100306,,8,30,2,벽송,17.5,25072603,25   07   26   03,6,50,터보차지,11,28183,23316,25 02 16  02,1300,1,6,터보차지,이동하,1,22.5,0,0,100,5,5,6.5,4,0,25021602,터보차지,0,6.5,터보차지,1,0,0,0,4867,2053,57.14,2,2,6,4,8,20.45,9,-1.2,박천서,16.48,9,함평제일,18.9,3,70,김성현,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
2,25100306,,8,30,2,벽송,17.5,25072603,25   07   26   03,7,40,예스마담,15,28183,18040,24 08 25  03,1300,3,9,예스마담,김효정,1,23.2,4.5,8,81.82,5,6,10.5,4,0,24082503,안다미로,8,10.5,안다미로,1,0,0,0,10143,845,57.14,2,2,6,4,8,20.45,9,-1.2,박천서,16.48,9,함평제일,18.9,3,70,김성현,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
2,25100306,,8,30,2,벽송,17.5,25072603,25   07   26   03,5,60,굿프렌드,9,28183,24813,25 04 05  01,1200,7,10,굿프렌드,김성현,1,16.8,2,12,45.45,5,5,20.5,5,0,25040501,글로리데이,12,20.5,질주의여왕,1,0,0,0,3370,2418,57.14,2,2,6,4,8,20.45,9,-1.2,박천서,16.48,9,함평제일,18.9,3,70,김성현,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
2,25100306,,8,30,2,벽송,17.5,25072603,25   07   26   03,7,40,예스마담,15,28183,19187,24 10 06  03,1400,2,2,예스마담,김효정,1,28.9,6,6,90,5,3,8.5,1,0,24100603,예스마담,6,8.5,웨스턴건,1,0,0,0,8996,1065,57.14,2,2,6,4,8,20.45,9,-1.2,박천서,16.48,9,함평제일,18.9,3,70,김성현,55.56,1,1,7,3,10,김성현,21.59,10,0,박천서,16.13,10,함평제일,21.6,5,18.18,-1.97,-3.98,-2.86,0.88,-2.33,-6.05,0.15,-18.1,-0.64,-1.81,-2.72
